ContactID,PrimaryFirstName,PrimaryLastName,PrimaryMiddleInitial,ContactName,PrimaryGender,SSN,SSNFlag,DateOfBirth,DateOfDeath,ActiveFlag,DisbursementEligibilityFlag,ValidFrom
70198,Karina,Greene,Anna,Karina Anna Greene,F,635007753,0,1956-07-31,2022-03-04,0,0,06/01/2023 02:37:41.537
70199,David,Evans,Eric,David Eric Evans,M,192962929,0,1991-02-23,2021-11-22,0,0,02/02/2023 06:24:06.595
70200,Jose,Jones,Earl,Jose Earl Jones,M,954971364,0,2004-09-09,2020-04-09,0,0,02/21/2024 12:54:22.708
70201,Amy,Shaw,Ethan,Amy Ethan Shaw,M,304081109,0,1968-10-01,2022-06-30,0,0,03/08/2024 22:38:37.136
70202,Robert,Alvarado,Austin,Robert Austin Alvarado,F,500631067,0,1996-03-04,2023-03-13,0,0,05/11/2023 20:12:41.476
70203,Brenda,Lindsey,Ryan,Brenda Ryan Lindsey,M,271036436,0,2004-01-10,2021-11-03,0,0,02/22/2024 19:18:03.085
70204,Anthony,Jackson,Jeffrey,Anthony Jeffrey Jackson,F,618461179,0,1969-07-10,2020-11-22,0,0,11/23/2023 13:42:49.752
70205,Elizabeth,Davidson,Kelly,Elizabeth Kelly Davidson,F,501979562,0,1967-05-22,2023-05-08,0,0,09/25/2023 15:42:08.422
70206,Lori,James,Howard,Lori Howard James,M,606315858,0,1957-02-07,2022-08-14,0,0,02/19/2023 01:20:34.808
70207,Heather,Cooper,Gary,Heather Gary Cooper,M,908338437,0,1997-09-30,2021-09-10,0,0,06/11/2023 08:40:30.555
70208,Nathaniel,Scott,Shannon,Nathaniel Shannon Scott,M,436717210,0,1999-05-31,2020-12-13,0,0,01/17/2023 10:10:20.979
70209,Patrick,Stafford,Robert,Patrick Robert Stafford,M,156281992,0,1954-01-13,2020-11-01,0,0,02/28/2024 13:26:05.330
70210,Anne,Davis,Matthew,Anne Matthew Davis,F,314617766,0,1982-11-05,2020-03-01,0,0,08/16/2023 18:03:04.035
70211,Alan,Bell,Carmen,Alan Carmen Bell,F,399769212,0,1958-11-16,2022-11-24,0,0,02/22/2024 04:29:09.739
70212,Maria,Lowe,Tiffany,Maria Tiffany Lowe,F,552310512,0,1995-09-06,2023-12-18,0,0,09/18/2023 15:49:50.196
70213,Janet,Koch,Jonathan,Janet Jonathan Koch,M,249710724,0,1971-05-21,2022-11-08,0,0,03/10/2024 00:35:36.142
70214,William,Crawford,Kevin,William Kevin Crawford,F,312254254,0,1958-07-12,2021-03-05,0,0,01/30/2024 23:38:36.178
70215,Jill,Wade,Catherine,Jill Catherine Wade,F,194450193,0,2005-12-06,2023-09-15,0,0,03/03/2023 13:19:58.290
70216,Alicia,Phillips,Samantha,Alicia Samantha Phillips,M,361620806,0,1981-03-28,2022-12-11,0,0,12/15/2023 01:14:20.043
70217,David,Jimenez,Colleen,David Colleen Jimenez,M,539115096,0,1972-10-04,2021-10-07,0,0,03/30/2024 03:40:41.580
70218,Sharon,Campbell,Philip,Sharon Philip Campbell,M,865202832,0,1982-03-28,2023-03-16,0,0,06/04/2023 06:36:30.637
70219,Amanda,Allen,Heather,Amanda Heather Allen,M,923323300,0,1951-01-14,2021-06-08,0,0,01/16/2024 21:45:19.482
70220,Richard,Mendoza,Nancy,Richard Nancy Mendoza,F,733105847,0,2006-01-19,2022-07-20,0,0,08/15/2023 16:37:29.737
70221,Tina,Thompson,Brittany,Tina Brittany Thompson,F,909951312,0,1992-07-28,2022-11-18,0,0,11/16/2023 07:35:42.212
70222,Cynthia,Walton,Catherine,Cynthia Catherine Walton,M,628143462,0,1993-02-23,2021-06-12,0,0,05/14/2023 09:13:56.507
70223,John,Phillips,Amy,John Amy Phillips,M,477615710,0,1946-02-18,2022-06-19,0,0,05/23/2023 23:12:58.984
70224,Martin,Gomez,Cody,Martin Cody Gomez,M,657622640,0,1959-03-15,2021-07-11,0,0,01/17/2023 08:37:58.662
70225,Gary,Powell,Jesse,Gary Jesse Powell,F,956463436,0,1966-07-02,2021-08-20,0,0,08/12/2023 04:48:22.144
70226,Phyllis,Stevens,Jacqueline,Phyllis Jacqueline Stevens,F,416855542,0,1974-10-24,2021-03-11,0,0,05/08/2023 04:40:12.681
70227,Gary,Walker,Cheryl,Gary Cheryl Walker,M,307502732,0,1958-05-28,2022-08-26,0,0,05/08/2023 10:58:41.772
70228,Jessica,Fletcher,Karen,Jessica Karen Fletcher,F,306853986,0,1985-05-04,2020-11-24,0,0,08/21/2023 01:45:23.314
70229,Joshua,Mitchell,Courtney,Joshua Courtney Mitchell,F,573502835,0,1960-01-16,2023-03-30,0,0,12/16/2023 05:42:07.370
70230,Charles,Freeman,Annette,Charles Annette Freeman,F,969907977,0,1980-05-26,2022-09-02,0,0,05/08/2023 00:54:47.726
70231,Amanda,Howell,Kimberly,Amanda Kimberly Howell,M,127331898,0,1975-12-02,2021-05-04,0,0,02/03/2023 00:05:55.221
70232,Robert,Young,Emily,Robert Emily Young,M,639459075,0,1995-03-11,2020-07-21,0,0,09/14/2023 19:36:38.563
70233,Faith,Roberts,Thomas,Faith Thomas Roberts,F,871349900,0,1947-08-31,2021-03-12,0,0,07/12/2023 20:55:33.076
70234,Amanda,Baker,Mariah,Amanda Mariah Baker,M,477393353,0,1961-11-12,2021-07-12,0,0,09/24/2023 07:44:16.277
70235,Eric,Deleon,Melissa,Eric Melissa Deleon,M,873163909,0,1976-10-01,2021-09-28,0,0,01/31/2023 14:21:39.665
70236,Richard,Larson,Gina,Richard Gina Larson,F,334145899,0,1974-08-17,2020-12-31,0,0,08/21/2023 10:16:35.341
70237,William,Jackson,Pamela,William Pamela Jackson,F,656651925,0,1970-08-16,2020-03-21,0,0,03/30/2024 18:08:25.684
70238,Katrina,Underwood,Alison,Katrina Alison Underwood,F,893317191,0,1987-07-30,2023-06-12,0,0,06/09/2023 16:30:33.904
70239,Eric,Todd,Stephanie,Eric Stephanie Todd,F,377402403,0,1990-03-20,2022-11-06,0,0,05/28/2023 16:25:12.429
70240,Gail,Flynn,Pamela,Gail Pamela Flynn,F,993218375,0,1987-01-28,2020-04-13,0,0,09/29/2023 16:01:50.868
70241,Victoria,Tucker,Tracy,Victoria Tracy Tucker,F,255338258,0,2002-08-13,2023-01-08,0,0,04/26/2023 07:52:21.631
70242,Mark,Nelson,Timothy,Mark Timothy Nelson,M,205857381,0,1952-12-23,2022-08-22,0,0,11/22/2023 17:10:17.362
70243,Michael,Nash,Noah,Michael Noah Nash,F,238104148,0,1961-03-05,2021-04-18,0,0,09/03/2023 12:57:21.961
70244,Anna,Castro,Heather,Anna Heather Castro,F,545265922,0,1964-05-17,2021-01-04,0,0,07/03/2023 02:40:51.610
70245,Katherine,Raymond,Brian,Katherine Brian Raymond,M,497952240,0,1976-08-01,2023-03-18,0,0,06/03/2023 04:13:36.307
70246,Kim,Owens,Justin,Kim Justin Owens,F,406521990,0,2005-04-11,2020-09-05,0,0,08/20/2023 14:54:44.687
70247,Michael,Ramirez,Jeremiah,Michael Jeremiah Ramirez,F,968625398,0,1955-05-05,2022-10-31,0,0,03/26/2024 10:57:42.718
70248,Sharon,Gomez,Caitlin,Sharon Caitlin Gomez,F,794744357,0,1957-06-12,2022-01-21,0,0,03/06/2023 01:01:10.599
70249,Melinda,Morrow,Rodney,Melinda Rodney Morrow,F,917295993,0,1990-12-04,2023-11-23,0,0,04/24/2023 14:50:58.183
70250,William,Bowen,Charles,William Charles Bowen,F,626233491,0,1992-01-31,2023-09-06,0,0,10/16/2023 14:04:00.083
70251,Laurie,Lewis,Janice,Laurie Janice Lewis,F,254313515,0,1950-03-28,2022-04-15,0,0,04/14/2023 08:06:00.522
70252,Luis,Klein,Stephanie,Luis Stephanie Klein,M,379831725,0,1998-11-17,2023-08-27,0,0,06/01/2023 06:05:18.636
70253,Lauren,Brown,Jeffery,Lauren Jeffery Brown,M,152160367,0,1987-07-22,2023-02-03,0,0,03/18/2023 23:42:52.543
70254,Jennifer,Brown,Deborah,Jennifer Deborah Brown,F,792555708,0,1995-02-22,2022-01-28,0,0,02/18/2023 04:51:27.419
70255,Bryan,Phelps,Ryan,Bryan Ryan Phelps,F,650229497,0,1951-06-17,2021-08-27,0,0,01/14/2024 11:08:12.823
70256,Steven,Cantu,Shawn,Steven Shawn Cantu,M,604726404,0,1994-02-15,2023-09-07,0,0,04/15/2023 02:07:20.667
70257,Gary,Simpson,Angela,Gary Angela Simpson,M,212974754,0,1962-04-29,2020-10-12,0,0,06/15/2023 08:13:35.402
70258,Erin,Sawyer,Rachel,Erin Rachel Sawyer,F,338543567,0,1992-11-15,2020-01-01,0,0,10/19/2023 05:18:15.348
70259,Adam,Daniel,Paige,Adam Paige Daniel,F,916062686,0,1962-10-27,2021-09-10,0,0,04/04/2023 22:29:34.456
70260,Marilyn,Johnson,Brandy,Marilyn Brandy Johnson,M,854604895,0,1983-02-28,2022-06-17,0,0,04/01/2023 13:34:39.388
70261,Kenneth,Cox,Willie,Kenneth Willie Cox,M,599371751,0,1976-10-06,2021-09-29,0,0,04/20/2023 22:04:56.340
70262,Michaela,Grant,Logan,Michaela Logan Grant,F,554830628,0,2005-05-16,2020-07-04,0,0,03/02/2024 20:52:38.676
70263,Katrina,Mclean,Robin,Katrina Robin Mclean,M,286795652,0,2005-04-08,2021-10-23,0,0,03/19/2024 17:28:19.434
70264,Lisa,Johnson,Matthew,Lisa Matthew Johnson,M,703399570,0,1984-08-30,2021-03-13,0,0,03/10/2023 23:54:38.909
70265,William,Fields,Corey,William Corey Fields,M,536974626,0,1981-03-13,2022-08-09,0,0,11/03/2023 03:39:33.883
70266,Steven,Mcgee,Elizabeth,Steven Elizabeth Mcgee,F,419778048,0,1951-01-30,2021-07-04,0,0,12/12/2023 12:25:24.163
70267,Stephanie,Miller,Amanda,Stephanie Amanda Miller,M,263724874,0,1972-09-30,2023-11-02,0,0,06/18/2023 00:09:33.550
70268,Lindsey,Berger,Emma,Lindsey Emma Berger,M,301726001,0,1960-07-30,2023-07-27,0,0,02/13/2024 21:14:15.947
70269,Joseph,Horton,Melissa,Joseph Melissa Horton,M,957647697,0,1978-03-18,2023-11-03,0,0,07/08/2023 04:47:21.336
70270,Dawn,Diaz,Shawn,Dawn Shawn Diaz,F,635489912,0,1993-06-11,2023-09-11,0,0,08/01/2023 17:37:35.492
70271,William,Santos,Alicia,William Alicia Santos,M,225033779,0,1947-02-02,2022-08-02,0,0,03/21/2023 06:40:54.142
70272,Christopher,Hernandez,Kurt,Christopher Kurt Hernandez,M,235330352,0,1954-04-08,2021-04-08,0,0,03/07/2023 05:07:56.711
70273,Laura,Carpenter,George,Laura George Carpenter,F,123868653,0,1943-11-15,2022-01-01,0,0,02/27/2024 12:20:53.734
70274,Carolyn,Brooks,Dennis,Carolyn Dennis Brooks,F,297523410,0,1966-03-03,2023-08-14,0,0,02/18/2024 07:45:11.055
70275,Melvin,Kemp,Michelle,Melvin Michelle Kemp,M,851135466,0,1950-10-11,2021-01-05,0,0,01/04/2023 16:55:03.834
70276,Robert,Mason,Jeffrey,Robert Jeffrey Mason,M,324542825,0,2000-06-08,2021-02-27,0,0,03/02/2024 15:01:24.311
70277,Michael,Cortez,Nicole,Michael Nicole Cortez,M,324180078,0,1972-03-19,2023-10-21,0,0,12/06/2023 05:05:46.239
70278,John,Beltran,Amanda,John Amanda Beltran,F,604244809,0,1966-05-12,2023-10-29,0,0,05/08/2023 19:48:53.425
70279,Laura,Robinson,David,Laura David Robinson,F,879633834,0,1986-08-20,2022-04-01,0,0,02/16/2024 17:10:17.275
70280,James,Rojas,Amber,James Amber Rojas,F,775432442,0,1993-07-04,2020-02-21,0,0,01/20/2023 06:56:50.118
70281,Robert,Vargas,Russell,Robert Russell Vargas,M,561560586,0,2004-06-12,2020-02-28,0,0,10/11/2023 07:20:24.800
70282,Aaron,Hays,Christopher,Aaron Christopher Hays,M,609245332,0,1957-04-24,2021-02-25,0,0,01/13/2024 07:36:03.946
70283,Kelly,Reid,Erin,Kelly Erin Reid,M,191821463,0,1977-04-02,2021-01-16,0,0,02/15/2024 04:13:58.721
70284,Melissa,Hogan,James,Melissa James Hogan,M,869047139,0,2002-03-08,2022-04-04,0,0,05/26/2023 02:59:57.394
70285,Michael,Foster,Amanda,Michael Amanda Foster,M,442180049,0,1943-12-04,2023-07-30,0,0,10/22/2023 18:10:25.488
70286,Mark,Marshall,Riley,Mark Riley Marshall,M,835027868,0,1948-03-12,2022-07-19,0,0,04/26/2023 12:26:43.410
70287,Ryan,Roberts,Nicole,Ryan Nicole Roberts,F,124637203,0,1968-08-11,2020-01-19,0,0,04/09/2023 18:58:21.788
70288,Katherine,Bowman,Amber,Katherine Amber Bowman,F,671945900,0,1979-06-05,2021-12-17,0,0,04/30/2023 13:09:22.923
70289,Patricia,Macias,Kevin,Patricia Kevin Macias,M,966312872,0,1993-04-21,2022-10-24,0,0,04/25/2023 17:09:21.439
70290,Paula,Nguyen,Megan,Paula Megan Nguyen,F,231034737,0,2004-08-14,2021-01-30,0,0,09/22/2023 19:36:11.575
70291,Travis,Casey,Nicole,Travis Nicole Casey,F,842321818,0,1946-04-28,2022-05-04,0,0,08/26/2023 01:15:52.224
70292,Jennifer,Ballard,David,Jennifer David Ballard,M,604800486,0,1945-10-20,2023-09-09,0,0,03/18/2023 14:24:17.381
70293,Steven,Davidson,Regina,Steven Regina Davidson,F,771743121,0,1944-02-14,2022-01-11,0,0,05/12/2023 07:19:35.778
70294,David,Gonzalez,Cheryl,David Cheryl Gonzalez,M,750090118,0,1949-01-14,2020-06-16,0,0,11/07/2023 03:13:53.636
70295,Craig,Gilbert,Crystal,Craig Crystal Gilbert,M,238925331,0,2005-06-23,2023-04-01,0,0,07/08/2023 15:13:51.763
70296,Robin,Austin,Kevin,Robin Kevin Austin,F,189771460,0,2004-05-19,2023-12-21,0,0,01/13/2024 11:53:40.640
70297,Patrick,Campos,Julie,Patrick Julie Campos,M,500284859,0,1956-09-13,2020-01-19,0,0,07/26/2023 04:23:16.768
70298,Gloria,Jones,Rebecca,Gloria Rebecca Jones,M,975656147,0,1990-12-29,2020-10-21,0,0,10/16/2023 07:21:05.837
70299,Donald,Harper,David,Donald David Harper,M,673232773,0,1994-08-14,2023-02-22,0,0,02/04/2024 17:06:48.244
70300,Rodney,Mcconnell,Destiny,Rodney Destiny Mcconnell,M,478607776,0,1971-10-22,2022-01-16,0,0,03/07/2023 00:15:22.500
70301,Mary,Alexander,Kristin,Mary Kristin Alexander,M,396579659,0,1981-10-07,2021-03-07,0,0,05/27/2023 06:23:15.493
70302,Colin,Murray,Joseph,Colin Joseph Murray,M,111879643,0,1992-12-12,2023-10-06,0,0,10/06/2023 02:03:19.942
70303,Kelsey,Morrison,Dawn,Kelsey Dawn Morrison,M,168158781,0,1943-05-31,2021-10-09,0,0,02/05/2024 08:20:56.910
70304,Sheila,Smith,Randy,Sheila Randy Smith,F,620798811,0,1957-12-27,2023-04-01,0,0,06/18/2023 21:46:47.071
70305,Kevin,Morrison,Jessica,Kevin Jessica Morrison,M,740906289,0,1994-10-09,2023-06-10,0,0,09/30/2023 23:08:24.944
70306,Angela,Howe,Kelsey,Angela Kelsey Howe,F,235470684,0,1989-02-07,2021-09-02,0,0,11/12/2023 04:27:34.248
70307,Christopher,Ramirez,Stephanie,Christopher Stephanie Ramirez,M,428796564,0,1965-10-13,2020-02-07,0,0,08/11/2023 22:58:01.346
70308,Jody,Miles,Kevin,Jody Kevin Miles,F,782743905,0,1994-04-15,2020-12-09,0,0,01/31/2024 03:21:07.857
70309,Steven,Chandler,Michael,Steven Michael Chandler,F,536209111,0,2000-05-13,2023-10-18,0,0,02/23/2024 06:19:03.472
70310,David,Melendez,William,David William Melendez,M,908522323,0,1977-03-12,2020-11-24,0,0,06/13/2023 15:44:24.882
70311,Dale,Bishop,Jessica,Dale Jessica Bishop,M,309337719,0,1980-08-16,2023-08-21,0,0,10/05/2023 00:24:42.512
70312,Tina,Brown,Jared,Tina Jared Brown,F,511665210,0,1981-05-26,2020-06-05,0,0,12/07/2023 20:14:56.027
70313,Justin,Huber,Katherine,Justin Katherine Huber,F,989340635,0,1949-04-10,2021-11-14,0,0,08/31/2023 12:31:48.098
70314,Jenny,Sims,Rachel,Jenny Rachel Sims,M,611450452,0,1960-02-16,2021-06-20,0,0,01/17/2024 23:53:38.157
70315,Ryan,Garcia,Samuel,Ryan Samuel Garcia,M,810911823,0,2003-10-01,2020-11-05,0,0,03/19/2023 04:58:23.403
70316,Courtney,Bean,Jacqueline,Courtney Jacqueline Bean,F,347309186,0,1944-09-09,2020-07-01,0,0,04/02/2023 00:55:27.976
70317,Austin,Farley,Miguel,Austin Miguel Farley,M,333307589,0,1989-11-24,2023-11-12,0,0,12/06/2023 06:03:56.671
70318,Christina,Contreras,Lisa,Christina Lisa Contreras,F,165420880,0,1951-08-17,2023-02-14,0,0,10/29/2023 17:12:59.673
70319,John,Neal,Russell,John Russell Neal,F,685151057,0,1986-07-16,2021-07-19,0,0,12/17/2023 13:25:28.025
70320,Anthony,Webster,Nathaniel,Anthony Nathaniel Webster,M,454059125,0,1960-02-08,2021-09-02,0,0,09/10/2023 01:13:04.787
70321,Jesus,Rivas,Joshua,Jesus Joshua Rivas,F,612431145,0,1999-05-11,2020-06-25,0,0,07/19/2023 02:54:45.051
70322,Shelley,Young,Danielle,Shelley Danielle Young,F,768793067,0,2003-08-25,2022-04-29,0,0,04/29/2023 10:11:10.547
70323,Katherine,Pineda,Laurie,Katherine Laurie Pineda,M,219389466,0,1957-08-18,2020-01-29,0,0,12/26/2023 13:57:27.553
70324,Mariah,Moore,Claudia,Mariah Claudia Moore,F,155173619,0,1945-08-21,2020-03-28,0,0,11/22/2023 14:19:32.931
70325,Brandon,Melendez,Denise,Brandon Denise Melendez,F,188221233,0,1975-08-18,2021-09-24,0,0,09/26/2023 17:03:17.206
70326,Jennifer,Sullivan,David,Jennifer David Sullivan,M,742865756,0,1972-03-21,2020-11-24,0,0,04/12/2023 22:38:56.485
70327,Eduardo,Mills,Yvette,Eduardo Yvette Mills,F,584850904,0,1981-07-11,2020-05-12,0,0,05/28/2023 16:44:29.249
70328,Kimberly,Kim,Nicholas,Kimberly Nicholas Kim,M,659770176,0,1948-08-17,2021-09-02,0,0,03/05/2024 23:57:35.981
70329,Danielle,White,Cynthia,Danielle Cynthia White,M,680396415,0,1970-05-06,2021-04-10,0,0,01/10/2023 23:20:30.951
70330,John,Baker,Tara,John Tara Baker,F,565730090,0,1948-04-27,2020-02-10,0,0,03/01/2024 22:32:02.897
70331,Brandon,Preston,Jessica,Brandon Jessica Preston,F,145728039,0,1961-03-26,2020-06-08,0,0,05/30/2023 21:12:10.375
70332,Dominic,Nelson,Leslie,Dominic Leslie Nelson,M,176926176,0,1996-09-21,2022-02-06,0,0,09/02/2023 04:17:45.112
70333,Kimberly,Carson,Charles,Kimberly Charles Carson,M,302788684,0,1979-04-27,2020-03-03,0,0,04/25/2023 04:00:47.368
70334,Courtney,Ritter,Elijah,Courtney Elijah Ritter,M,793665375,0,1978-09-24,2023-11-17,0,0,08/09/2023 20:20:18.615
70335,Alexander,Cruz,Anthony,Alexander Anthony Cruz,F,207785242,0,1949-03-07,2023-08-22,0,0,02/23/2023 15:58:17.560
70336,Samuel,Sanchez,Christopher,Samuel Christopher Sanchez,M,748500417,0,1949-06-19,2023-08-23,0,0,08/05/2023 02:22:41.240
70337,John,Maxwell,Stacy,John Stacy Maxwell,M,545027313,0,1987-03-29,2021-10-05,0,0,01/11/2023 23:00:43.052
70338,Mark,Smith,Jessica,Mark Jessica Smith,M,869285981,0,1967-07-11,2020-12-04,0,0,03/25/2024 16:38:17.413
70339,Jean,Martinez,Paul,Jean Paul Martinez,M,465941868,0,1977-07-07,2023-02-19,0,0,03/24/2024 14:24:05.159
70340,Rita,Griffin,Steven,Rita Steven Griffin,M,528809890,0,1964-08-01,2020-07-18,0,0,02/17/2024 06:40:08.457
70341,Julia,Johnson,Craig,Julia Craig Johnson,M,350004627,0,1990-11-03,2023-09-02,0,0,09/28/2023 11:01:29.515
70342,Brenda,Fry,Mark,Brenda Mark Fry,F,160180750,0,1984-12-28,2022-06-27,0,0,06/20/2023 15:25:55.067
70343,Maria,Johnson,Jeffrey,Maria Jeffrey Johnson,M,212454608,0,1968-04-05,2023-01-01,0,0,09/07/2023 13:23:19.713
70344,Ronald,Maddox,Yolanda,Ronald Yolanda Maddox,M,876321777,0,1944-12-27,2022-03-16,0,0,09/19/2023 20:35:42.928
70345,Lisa,Martinez,Ashley,Lisa Ashley Martinez,M,746195837,0,2004-09-26,2023-08-23,0,0,11/19/2023 14:45:31.619
70346,Cheryl,Roberts,Dawn,Cheryl Dawn Roberts,M,662638453,0,1995-09-14,2021-07-14,0,0,06/01/2023 18:03:41.773
70347,Matthew,Lyons,Joshua,Matthew Joshua Lyons,M,339595489,0,1982-10-20,2023-05-27,0,0,03/11/2024 19:44:57.562
70348,Alicia,Williams,Ashley,Alicia Ashley Williams,F,832664683,0,1954-11-05,2020-01-03,0,0,07/07/2023 03:47:21.543
70349,Amber,Fox,Kimberly,Amber Kimberly Fox,M,554624241,0,1961-05-18,2022-12-04,0,0,05/25/2023 08:28:14.303
70350,Michael,Rodriguez,Lindsey,Michael Lindsey Rodriguez,M,446424285,0,1983-12-25,2021-11-16,0,0,02/28/2024 20:34:43.780
70351,Ashley,Stephenson,Courtney,Ashley Courtney Stephenson,F,247212577,0,1998-06-17,2023-07-14,0,0,02/06/2023 16:06:44.771
70352,Jeffrey,Evans,Melissa,Jeffrey Melissa Evans,M,220646636,0,1956-08-24,2023-03-13,0,0,11/02/2023 00:34:17.122
70353,Mary,Miller,Courtney,Mary Courtney Miller,F,921640567,0,1982-08-02,2020-03-26,0,0,07/30/2023 05:27:56.855
70354,Allison,Thomas,Kathleen,Allison Kathleen Thomas,F,126166755,0,1960-06-23,2021-05-25,0,0,07/30/2023 18:06:13.797
70355,Shelley,Vargas,Cindy,Shelley Cindy Vargas,M,213087752,0,1972-11-28,2023-05-06,0,0,08/22/2023 15:38:20.728
70356,Rodney,Miranda,Christine,Rodney Christine Miranda,M,763864636,0,1992-07-15,2021-04-06,0,0,01/13/2024 08:14:25.197
70357,Patricia,Gibson,Cody,Patricia Cody Gibson,F,823242817,0,1976-03-27,2022-04-03,0,0,02/25/2024 07:10:50.240
70358,Sally,Williams,Dakota,Sally Dakota Williams,M,572134296,0,1968-03-14,2023-03-15,0,0,01/13/2023 00:28:51.225
70359,Jacqueline,Reynolds,James,Jacqueline James Reynolds,M,374832856,0,1977-05-17,2022-07-13,0,0,07/12/2023 08:21:56.143
70360,Robin,Stewart,Julie,Robin Julie Stewart,F,558229883,0,1975-07-06,2023-12-27,0,0,05/11/2023 12:56:57.544
70361,Joseph,Maldonado,Aaron,Joseph Aaron Maldonado,M,716900684,0,1954-01-27,2023-08-28,0,0,04/22/2023 23:28:41.333
70362,Victoria,Guerrero,Jose,Victoria Jose Guerrero,M,117397671,0,1959-09-06,2021-07-02,0,0,02/26/2024 06:10:45.648
70363,Kenneth,Horn,Christopher,Kenneth Christopher Horn,F,163521190,0,1973-01-17,2020-04-23,0,0,12/22/2023 11:34:01.675
70364,Kyle,Williams,Antonio,Kyle Antonio Williams,F,506400133,0,1978-02-17,2020-05-01,0,0,04/25/2023 05:17:44.366
70365,Cynthia,Henderson,Charles,Cynthia Charles Henderson,M,396715840,0,1970-04-05,2020-04-20,0,0,09/16/2023 04:11:15.176
70366,Roy,Lopez,Derek,Roy Derek Lopez,M,994967964,0,1991-09-26,2023-12-16,0,0,10/08/2023 02:23:54.251
70367,Jennifer,Jackson,Autumn,Jennifer Autumn Jackson,F,621648196,0,1962-04-24,2020-06-16,0,0,01/26/2023 04:06:39.743
70368,Charles,Edwards,Vanessa,Charles Vanessa Edwards,F,778253414,0,1972-06-01,2020-04-16,0,0,12/17/2023 13:38:24.463
70369,Ricardo,Mosley,Kathy,Ricardo Kathy Mosley,F,654463852,0,1960-12-25,2020-07-05,0,0,01/26/2023 11:33:15.008
70370,Steven,Carlson,Gary,Steven Gary Carlson,F,141443189,0,1980-12-01,2021-09-20,0,0,03/30/2023 17:36:06.236
70371,Peter,Mcmahon,Gabriel,Peter Gabriel Mcmahon,F,678348290,0,1964-01-16,2020-10-21,0,0,11/02/2023 05:34:52.773
70372,Michael,Lawrence,Kimberly,Michael Kimberly Lawrence,M,270138956,0,1974-04-22,2020-06-09,0,0,01/18/2024 04:56:47.039
70373,Marissa,King,Francisco,Marissa Francisco King,F,835555288,0,1960-11-10,2022-08-27,0,0,03/22/2023 12:06:48.647
70374,Morgan,Sheppard,Lance,Morgan Lance Sheppard,F,569371343,0,1955-06-22,2022-10-11,0,0,02/05/2024 23:50:20.084
70375,Tara,Hamilton,Jose,Tara Jose Hamilton,M,260614619,0,1970-10-10,2021-10-28,0,0,01/21/2023 21:11:36.950
70376,Krystal,Lopez,Brian,Krystal Brian Lopez,F,695647902,0,1967-05-23,2022-09-15,0,0,02/19/2024 20:54:28.543
70377,Eric,Jones,Caitlin,Eric Caitlin Jones,M,907925895,0,1943-07-10,2020-12-29,0,0,02/27/2024 08:18:12.002
70378,William,Cameron,Mary,William Mary Cameron,M,740003266,0,1997-04-08,2020-07-30,0,0,11/19/2023 20:20:43.936
70379,Amanda,Trujillo,Rebecca,Amanda Rebecca Trujillo,M,718256994,0,1988-08-29,2022-09-20,0,0,09/14/2023 21:26:31.404
70380,Scott,Cochran,Beth,Scott Beth Cochran,F,958957055,0,1956-09-09,2021-11-09,0,0,10/10/2023 20:53:48.785
70381,Christopher,Le,Jessica,Christopher Jessica Le,M,869679469,0,1999-01-04,2022-05-18,0,0,01/22/2023 07:42:39.049
70382,Trevor,Newton,Tanya,Trevor Tanya Newton,M,614325129,0,1978-01-08,2020-07-14,0,0,06/15/2023 09:29:00.536
70383,Michael,Hunt,Joel,Michael Joel Hunt,M,946930922,0,1957-06-16,2020-07-26,0,0,01/11/2023 22:08:36.164
70384,Angela,Cervantes,John,Angela John Cervantes,M,478444172,0,2000-07-07,2023-10-25,0,0,01/04/2023 13:28:18.280
70385,Rose,Pearson,Brenda,Rose Brenda Pearson,F,510701398,0,1966-08-12,2021-10-20,0,0,02/21/2024 07:17:58.100
70386,Kimberly,Hampton,Frederick,Kimberly Frederick Hampton,M,715046627,0,1950-08-27,2020-03-29,0,0,05/25/2023 23:38:51.221
70387,Melissa,Fisher,Frederick,Melissa Frederick Fisher,M,640765019,0,1980-07-13,2022-03-31,0,0,03/20/2024 20:53:04.494
70388,Andrew,Cox,Tamara,Andrew Tamara Cox,M,213586735,0,1952-06-13,2023-03-27,0,0,01/06/2023 05:34:48.236
70389,Sean,Zamora,Tina,Sean Tina Zamora,M,862367070,0,1990-09-26,2023-11-02,0,0,11/09/2023 15:37:36.559
70390,Christine,Boyle,James,Christine James Boyle,M,287219512,0,1981-10-29,2023-04-17,0,0,08/09/2023 22:50:17.593
70391,Jessica,Barrett,Frank,Jessica Frank Barrett,F,902071542,0,1963-01-07,2023-04-25,0,0,06/07/2023 03:39:15.683
70392,Nicholas,Parker,Peter,Nicholas Peter Parker,F,594172351,0,1946-06-05,2022-04-17,0,0,02/23/2023 00:52:43.814
70393,Lisa,Figueroa,Leslie,Lisa Leslie Figueroa,M,384977509,0,1996-10-30,2020-05-09,0,0,02/14/2024 21:41:49.600
70394,Norman,Diaz,Richard,Norman Richard Diaz,F,561202749,0,1974-09-26,2023-08-25,0,0,06/19/2023 19:46:43.124
70395,Patricia,Collier,Richard,Patricia Richard Collier,M,875907985,0,1989-01-30,2020-07-23,0,0,08/24/2023 17:17:22.548
